	SNP	Chromosome	Position	trait1
552	ENSG00000143799	1	226548391	0.0548573526287719
553	ENSG00000143878	2	20646834	0.299028918142134
554	ENSG00000144339	2	192813768	0.195414631135078
555	ENSG00000144381	2	198351304	0.000161548147797705
556	ENSG00000144597	3	15468861	0.161282372378481
557	ENSG00000144642	3	29322472	0.970090664916708
558	ENSG00000144655	3	39183345	0.342807863716871
559	ENSG00000144677	3	37903450	0.167900558827143
560	ENSG00000144730	3	57124009	0.0444910230436278
561	ENSG00000144736	3	72798429	0.24746656759244
562	ENSG00000144746	3	69134094	0.11848209434075
563	ENSG00000144749	3	66429220	0.212102749715946
564	ENSG00000144791	3	45596885	0.0573439116717497
565	ENSG00000144843	3	119298114	0.724265647725554
566	ENSG00000144852	3	119499330	0.87917847535206
567	ENSG00000144891	3	148415570	0.606464018365419
568	ENSG00000145088	3	121554029	0.0106338892123623
569	ENSG00000145147	4	20254882	0.336942762862507
570	ENSG00000145423	4	154701743	0.000378341776291767
571	ENSG00000145604	5	36152090	0.0449161935607473
572	ENSG00000145632	5	57749808	0.00426187093029629
573	ENSG00000145687	5	80708839	0.16009221213029
574	ENSG00000145703	5	75699073	0.0219423389043421
575	ENSG00000145777	5	110405759	0.794679608736406
576	ENSG00000145824	5	134906372	0.0604993840608416
577	ENSG00000145879	5	147691981	0.106626712578276
578	ENSG00000146038	6	24171983	0.572830767298015
579	ENSG00000146070	6	46671937	0.609398680474303
580	ENSG00000146094	5	176928907	0.860343429892125
581	ENSG00000146414	6	146205942	0.755717944885693
582	ENSG00000146674	7	45951948	0.00016792126870815
583	ENSG00000146904	7	143087381	0.156911108255503
584	ENSG00000147050	23	44732756	0.368583566922898
585	ENSG00000147257	23	132669772	0.330622066343109
586	ENSG00000147274	23	135930162	0.935782168493054
587	ENSG00000147316	8	6264112	0.00640245573660904
588	ENSG00000147364	8	356807	0.00197503134655646
589	ENSG00000147394	23	152082985	0.239462350803315
590	ENSG00000147403	23	153618314	0.825157399877797
591	ENSG00000147443	8	21766383	0.0926462033039749
592	ENSG00000147804	8	145635125	0.00714113962085213
593	ENSG00000147854	9	6413150	0.410503321839872
594	ENSG00000147883	9	22002901	0.409142757574628
595	ENSG00000147889	9	21967750	0.0812525423144931
596	ENSG00000148180	9	123970071	0.195831520734342
597	ENSG00000148337	9	130928343	0.682843933365889
598	ENSG00000148400	9	139388895	0.512080797641822
599	ENSG00000148481	10	15820168	0.164551991048886
600	ENSG00000148737	10	114710008	0.537374428312398
601	ENSG00000149177	11	48002112	0.158392384714304
602	ENSG00000149311	11	108093210	0.327984499137098
603	ENSG00000149547	11	125439111	0.517783467354415
604	ENSG00000149554	11	125495035	0.0863613120198359
605	ENSG00000149591	11	117070036	0.126248655676812
606	ENSG00000149782	11	64018994	0.0194380129906952
607	ENSG00000150093	10	33218751	0.000726723011084788
608	ENSG00000150457	13	21547170	0.0468942767612423
609	ENSG00000150527	14	39736327	0.245335735985782
610	ENSG00000150593	10	112631564	0.00324394970067404
611	ENSG00000150907	13	41129803	0.0295753461243174
612	ENSG00000151090	3	24158650	0.772537492807536
613	ENSG00000151348	11	44117098	1.27274615080624e-05
614	ENSG00000151692	2	7057522	0.0586797703960075
615	ENSG00000152213	13	50202434	0.0866419812876179
616	ENSG00000152484	13	27640292	0.439100978770082
617	ENSG00000152518	2	43449540	0.565383103459067
618	ENSG00000152583	4	88394486	0.738111401215032
619	ENSG00000152661	6	121756837	0.121762006599073
620	ENSG00000152894	6	128289923	0.884078745598821
621	ENSG00000152977	3	147111208	0.0191329059414701
622	ENSG00000153071	5	39393359	0.380362787298597
623	ENSG00000153094	2	111876954	0.168560953351578
624	ENSG00000153179	12	65004292	0.335069068866803
625	ENSG00000153246	2	160794361	0.60231543931989
626	ENSG00000153487	13	111365082	0.282996234710815
627	ENSG00000153707	9	8314245	0.531405521174053
628	ENSG00000153922	5	98190907	0.612901515783772
629	ENSG00000154096	11	119288089	0.000180326036798128
630	ENSG00000154144	11	124492731	0.584551684520686
631	ENSG00000154277	4	41258429	0.00795321535291173
632	ENSG00000154640	21	18965970	0.670697576345421
633	ENSG00000154655	18	5954704	0.348679645208096
634	ENSG00000154764	3	13857754	0.157778253871979
635	ENSG00000154803	17	17115525	0.908370980332097
636	ENSG00000155090	8	103661006	0.0128372535215462
637	ENSG00000155254	10	99472929	0.000147544366569715
638	ENSG00000155666	16	27214806	0.00834729366528822
639	ENSG00000156076	12	65444405	0.895351381986988
640	ENSG00000156508	6	74225472	0.72089999676466
641	ENSG00000156531	23	133507282	0.0518718287413862
642	ENSG00000156687	8	35093282	0.295815590055671
643	ENSG00000156804	8	124510128	0.0211320709411681
644	ENSG00000157450	15	59157373	0.653854904207549
645	ENSG00000157557	21	40177230	0.111863967368406
646	ENSG00000157613	11	46299211	0.00473140062928545
647	ENSG00000158008	1	26346374	0.00258892887034499
648	ENSG00000159023	1	29213602	0.613279443473584
649	ENSG00000159184	17	46802124	3.76059636561247e-05
650	ENSG00000159216	21	36259342	0.937314337122539
651	ENSG00000159388	1	203274618	0.0465498933565267
652	ENSG00000159840	7	143078172	0.0810347981433877
653	ENSG00000160049	1	10516578	0.856137105361907
654	ENSG00000160199	21	44394619	0.79161728640834
655	ENSG00000160469	19	55793439	0.243057347284209
656	ENSG00000160633	19	5623045	0.133052196605862
657	ENSG00000160862	7	99564342	0.900649039369031
658	ENSG00000161040	7	102453307	0.415024762530829
659	ENSG00000161055	5	180017102	0.0113155058426033
660	ENSG00000161298	19	37095718	0.0177706249745805
661	ENSG00000161405	17	37921197	0.00314503664169631
662	ENSG00000161544	17	74523437	0.955126400449889
663	ENSG00000161638	12	54789044	5.76783372859845e-08
664	ENSG00000161905	17	4534196	0.257475061649335
665	ENSG00000161940	17	6926338	0.928241951014652
666	ENSG00000162409	1	57110994	0.786527671220467
667	ENSG00000162545	1	20808883	0.127391772150267
668	ENSG00000162551	1	21835857	0.818950276234055
669	ENSG00000162595	1	68511644	0.934554045425996
670	ENSG00000162694	1	101337942	0.759231531601026
671	ENSG00000162706	1	159141398	0.991843547708723
672	ENSG00000162733	1	162601162	0.308212248460058
673	ENSG00000162734	1	160175126	0.0550571465054411
674	ENSG00000162772	1	212738675	0.362962750678932
675	ENSG00000162777	1	111729795	0.00904537968317057
676	ENSG00000162892	1	207070787	0.00662340026532448
677	ENSG00000163032	2	17720392	0.788062003788328
678	ENSG00000163154	1	151129104	0.0200541805117543
679	ENSG00000163191	1	152004981	0.151567948262805
680	ENSG00000163347	3	190023489	0.217083704551106
681	ENSG00000163453	4	57896938	0.462875210583892
682	ENSG00000163513	3	30647993	0.713189952261384
683	ENSG00000163564	1	158900585	0.0314121273562203
684	ENSG00000163565	1	158979681	0.346961528058886
685	ENSG00000163568	1	159032273	0.369015952554619
686	ENSG00000163590	3	160473389	0.345664525361784
687	ENSG00000163629	4	87515467	0.637989393584324
688	ENSG00000163638	3	64501488	0.0232511842215255
689	ENSG00000163737	4	74846793	0.171745087672912
690	ENSG00000163743	4	76404246	0.00553245717458891
691	ENSG00000163814	3	45123769	0.0616040882413827
692	ENSG00000163930	3	52435028	0.0535069805813377
693	ENSG00000163932	3	53195135	0.909941715781219
694	ENSG00000163939	3	52579367	0.18898406201676
695	ENSG00000164022	4	107236700	0.834959645958846
696	ENSG00000164040	4	129190396	0.192238615011684
697	ENSG00000164078	3	49924434	0.689783911409801
698	ENSG00000164120	4	175411327	0.232959089322818
699	ENSG00000164197	5	63461708	0.207444572453367
700	ENSG00000164400	5	131409482	0.364211787496293
701	ENSG00000164442	6	139693392	0.944382729094765
702	ENSG00000164494	6	107473760	0.14956546754601
703	ENSG00000164741	8	12940869	0.401001672812152
704	ENSG00000164825	8	6728096	0.646642513431129
705	ENSG00000164938	8	95938199	0.0108695387450898
706	ENSG00000165025	9	93564068	0.00679971419652639
707	ENSG00000165060	9	71650478	0.614660000445559
708	ENSG00000165140	9	97365414	0.0118989733323919
709	ENSG00000165238	9	95947211	0.246453606893552
710	ENSG00000165325	11	93063136	0.935817847727233
711	ENSG00000165474	13	20761608	0.0143305895547775
712	ENSG00000165478	11	124789088	0.76463926077921
713	ENSG00000165556	13	28536273	0.00082267796648064
714	ENSG00000165617	14	59100785	2.71313866337449e-05
715	ENSG00000165699	9	135766734	0.0731890261181675
716	ENSG00000165795	14	21485379	0.000118997543898088
717	ENSG00000165821	14	21989231	0.421473064879911
718	ENSG00000166033	10	124221040	0.006953190977787
719	ENSG00000166091	14	23846016	0.793654116052721
720	ENSG00000166164	16	50347397	0.554117012660206
721	ENSG00000166200	15	49398267	0.0872283358422327
722	ENSG00000166266	11	107879458	0.403756035142564
723	ENSG00000166333	11	6624960	0.609458271280793
724	ENSG00000166347	18	71920530	0.00972143016259871
725	ENSG00000166394	11	7686330	0.94966008621522
726	ENSG00000166444	11	8714897	0.536239334808508
727	ENSG00000166454	16	81069451	0.300617023913433
728	ENSG00000166501	16	23847321	0.00233415490245443
729	ENSG00000166573	18	74962504	0.333494451575233
730	ENSG00000166598	12	104324111	0.000792059157373895
731	ENSG00000166619	20	36120873	0.755753460474389
732	ENSG00000166813	15	90171207	0.063298849118744
733	ENSG00000166851	16	23688976	9.47570657780957e-05
734	ENSG00000166866	12	57422300	0.572770856785978
735	ENSG00000166923	15	33010174	6.01130350345851e-05
736	ENSG00000166946	15	43477315	0.157923866406684
737	ENSG00000167034	8	23536205	0.177368083668735
738	ENSG00000167085	17	47481413	0.188484909585455
739	ENSG00000167394	16	31072163	0.126662853794768
740	ENSG00000167642	19	38734674	0.732455563282902
741	ENSG00000167657	19	3958450	0.968025248968074
742	ENSG00000167755	19	51461886	0.0166921097946903
743	ENSG00000167772	19	8428172	0.00636569345152053
744	ENSG00000168040	11	70049268	0.0634496792890772
745	ENSG00000168062	11	64755414	0.930957162835424
746	ENSG00000168229	14	52734430	0.213342317415825
747	ENSG00000168389	1	40420801	0.902808245141793
748	ENSG00000168395	2	242641449	0.516027505534157
749	ENSG00000168556	4	184426146	0.797160203109311
750	ENSG00000168610	17	40465341	0.684959066338027
751	ENSG00000168646	17	63524680	0.0864770294939247
752	ENSG00000168702	2	140988991	0.501499398708888
753	ENSG00000168710	1	110527307	0.246134148637241
754	ENSG00000168769	4	106067449	0.00681781320108528
755	ENSG00000168772	4	105389468	0.221759501921871
756	ENSG00000168906	2	85766287	0.946756021037023
757	ENSG00000169071	9	94325372	0.0246872386357209
758	ENSG00000169129	10	116054582	0.95258326130579
759	ENSG00000169245	4	76942272	0.853683444719592
760	ENSG00000169567	5	130494719	0.700422531655159
761	ENSG00000169855	3	78646390	0.469856497194676
762	ENSG00000169856	15	53049636	0.106047991369243
763	ENSG00000170296	17	7143332	0.449403268446238
764	ENSG00000170367	20	23856571	0.855078094684985
765	ENSG00000170476	5	138723168	0.104193095022392
766	ENSG00000170485	2	101436613	0.0357393045248381
767	ENSG00000170498	1	204159468	0.179721869750455
768	ENSG00000170549	5	3596167	0.536745562524082
769	ENSG00000170632	7	102715327	0.259276461730372
770	ENSG00000170801	4	8271491	0.000450047279587969
771	ENSG00000170873	8	125563030	0.293101221936598
772	ENSG00000170955	11	6340175	0.291322625332696
773	ENSG00000171056	8	10582908	0.821755868919214
774	ENSG00000171132	2	45878912	0.686713484273645
775	ENSG00000171345	17	39679868	0.514992663193024
776	ENSG00000171444	5	112357795	0.903501442265763
777	ENSG00000171456	20	30946154	0.506114615040915
778	ENSG00000171476	4	57514154	0.91195647091563
779	ENSG00000171604	5	139026883	0.357900701178999
780	ENSG00000171720	5	141000442	0.425489864780302
781	ENSG00000171735	1	6845383	0.192955211534053
782	ENSG00000171862	10	89622869	0.118772353587742
783	ENSG00000172005	2	95691421	0.0279582160263105
784	ENSG00000172201	6	19837616	0.00456253227020098
785	ENSG00000172403	4	119809995	0.286113629831047
786	ENSG00000172530	16	87985037	0.644994893758752
787	ENSG00000172531	11	67165653	0.243330332715662
788	ENSG00000172732	11	65624596	0.709426449062093
789	ENSG00000172977	11	65479466	0.226992853297959
790	ENSG00000173432	11	18287720	0.421716628579319
791	ENSG00000173473	3	47626761	0.786758148231906
792	ENSG00000173531	3	49721379	0.188723939114876
793	ENSG00000173542	4	71768042	0.366283347872507
794	ENSG00000173641	1	16340522	0.0246840668173234
795	ENSG00000173801	17	39775691	0.86119302203907
796	ENSG00000173889	3	169805371	0.9595503861416
797	ENSG00000173933	11	66384096	0.942766239421108
798	ENSG00000174282	17	7362684	0.0389858667787863
799	ENSG00000174292	17	7283852	0.0348008021245748
800	ENSG00000174307	1	201434619	0.855202195180337
801	ENSG00000174744	11	66104803	0.765417358179693
802	ENSG00000175054	3	142168078	0.292909070130357
803	ENSG00000175161	3	85008131	0.0015489272663932
804	ENSG00000175315	11	65779311	0.14272119151056
805	ENSG00000175354	18	12785476	0.502923707417068
806	ENSG00000175356	11	9041070	0.295699515660217
807	ENSG00000175387	18	45357921	0.849511851090194
808	ENSG00000175390	11	7991797	0.796325005034088
809	ENSG00000175662	17	17746827	0.0542105858718232
810	ENSG00000175793	1	27189632	0.283020915255317
811	ENSG00000176046	16	28548605	0.395200535032366
812	ENSG00000176124	13	50656306	0.357552759396367
813	ENSG00000176485	11	63340666	0.792839355646605
814	ENSG00000176490	19	2714564	0.328977381797048
815	ENSG00000176788	5	17065706	0.00161687341957536
816	ENSG00000176887	2	5832798	1.24905882631176e-05
817	ENSG00000177374	17	1957447	0.171483817392735
818	ENSG00000177409	7	92759367	0.701096976207878
819	ENSG00000177425	12	79968758	0.186775603277398
820	ENSG00000177463	3	14989090	0.328536110211511
821	ENSG00000177519	2	154333851	0.229061866160995
822	ENSG00000178175	5	71738478	0.280923951715457
823	ENSG00000178343	4	42399855	0.931454756479376
824	ENSG00000178568	2	212240445	0.978177951170198
825	ENSG00000178585	1	9908333	0.342994934195911
826	ENSG00000178691	17	30264036	0.415324429551351
827	ENSG00000178726	20	23026269	0.600730827453908
828	ENSG00000178764	8	123793632	0.262685878831451
829	ENSG00000178773	16	89642175	0.619892108587637
830	ENSG00000179242	20	59827481	0.756250170669051
831	ENSG00000179271	19	13064971	0.733448114734562
832	ENSG00000179295	12	112856154	0.0629233815515168
833	ENSG00000179399	13	92050928	0.0361804679812345
834	ENSG00000179456	1	244214584	0.000248098283253946
835	ENSG00000179593	17	7942334	0.767912418953824
836	ENSG00000179776	16	66400532	0.897207428658917
837	ENSG00000179796	3	26664296	0.19304743247901
838	ENSG00000180447	9	89559278	0.0434089134728648
839	ENSG00000180871	2	218990011	0.583459924187286
840	ENSG00000180900	8	144873089	0.0331960091252677
841	ENSG00000180953	15	80191181	0.453808384159237
842	ENSG00000181007	19	36874021	0.150325798671369
843	ENSG00000181163	5	170814119	0.00444568830063917
844	ENSG00000181555	3	47058178	0.0198800070019021
845	ENSG00000181649	11	2949502	4.85230730562208e-06
846	ENSG00000182168	4	96083654	0.808190726958722
847	ENSG00000182197	8	118806728	0.000619919368870902
848	ENSG00000182253	15	99638419	0.395435947162252
849	ENSG00000182580	3	184279571	0.224085779980958
850	ENSG00000182636	15	23930564	0.74836892182573
851	ENSG00000182782	12	123185839	0.51918542293404
852	ENSG00000182916	23	102585123	0.463183139841546
853	ENSG00000182985	11	115039955	0.235493222642851
854	ENSG00000183117	8	2792874	0.161243930015113
855	ENSG00000183454	16	9852375	0.449797129390292
856	ENSG00000183479	23	152710177	0.842391060354298
857	ENSG00000183715	11	132284874	0.542902371563316
858	ENSG00000183765	22	29083730	0.863334625461919
859	ENSG00000183770	3	138663065	0.00912472907298839
860	ENSG00000183814	1	226418849	0.0370025078512404
861	ENSG00000184047	12	122692209	0.00501540052617055
862	ENSG00000184226	13	66876966	0.031832197815329
863	ENSG00000184281	11	2421717	0.930923903929152
864	ENSG00000184481	23	70316046	0.00415774687728883
865	ENSG00000184557	17	76352863	0.0264675340413029
866	ENSG00000184675	23	63404996	0.971422532542903
867	ENSG00000184828	18	45553043	0.15963635904638
868	ENSG00000184937	11	32409320	0.000140497249530547
869	ENSG00000185024	14	105675622	0.390886101011875
870	ENSG00000185338	16	11348261	0.122565223739674
871	ENSG00000185345	6	161768451	0.0917307181368273
872	ENSG00000185559	14	101192041	0.0450507797345983
873	ENSG00000185565	3	115529163	0.474634807457807
874	ENSG00000185811	7	50344377	2.72496785171973e-05
875	ENSG00000185920	9	98205261	0.0151798533461066
876	ENSG00000185988	19	1524072	0.804677531703683
877	ENSG00000186153	16	78133309	0.134284904963631
878	ENSG00000186532	17	1682778	0.388667627627644
879	ENSG00000186575	22	29999544	0.0788402346258398
880	ENSG00000186654	22	45064592	0.527851209833851
881	ENSG00000186716	22	23521890	0.00266606991464399
882	ENSG00000186891	1	1138887	0.478546819699531
883	ENSG00000186951	22	46546423	0.00139918950062471
884	ENSG00000187045	22	37461475	0.837399006780805
885	ENSG00000187054	4	68775102	0.636858514808184
886	ENSG00000187091	3	38048986	0.000466046262138442
887	ENSG00000187140	1	63788729	0.020683002363587
888	ENSG00000187323	18	49866541	0.0321046274711052
889	ENSG00000187608	1	948802	0.217495495628673
890	ENSG00000187678	5	141689991	0.0237822597280701
891	ENSG00000187908	10	124320180	0.348922877823208
892	ENSG00000188215	16	20866246	0.752914774587966
893	ENSG00000188257	1	20301924	0.151400072691109
894	ENSG00000188486	11	118964563	0.240776448143709
895	ENSG00000188827	16	3631181	0.857616575643104
896	ENSG00000188994	6	87865266	0.536541334875541
897	ENSG00000189067	16	11641852	0.679788928707775
898	ENSG00000189079	12	46123447	0.133839388442587
899	ENSG00000189283	3	59735035	0.0778509837111074
900	ENSG00000189431	11	13030695	0.124784993562653
901	ENSG00000196090	20	40701391	0.212024176042143
902	ENSG00000196092	9	36833271	0.421690335320167
903	ENSG00000196159	4	126237553	0.642887119261262
904	ENSG00000196220	3	9022274	0.00181373994096603
905	ENSG00000196396	20	49126890	0.0151424235751781
906	ENSG00000196411	7	100400186	0.683364217630211
907	ENSG00000196470	16	48390274	0.89012501215156
908	ENSG00000196549	3	154741912	0.126039226578588
909	ENSG00000196581	1	4714791	0.224758122138787
910	ENSG00000196628	18	52889561	0.345266496280761
911	ENSG00000196712	17	29421944	0.990991724567531
912	ENSG00000196730	9	90112142	0.471608177103104
913	ENSG00000196754	1	153533583	0.0229411514984466
914	ENSG00000196914	11	120207786	0.281210879944535
915	ENSG00000197081	6	160390130	0.206879752237408
916	ENSG00000197181	8	22132809	0.762563504665198
917	ENSG00000197299	15	91260557	0.0239779655011477
918	ENSG00000197381	21	46493767	0.148049921330092
919	ENSG00000197579	9	32540541	0.00196051797987589
920	ENSG00000197599	16	1484383	0.439942420090326
921	ENSG00000197635	2	162848750	0.416397589535767
922	ENSG00000198300	19	57321444	0.22994191882955
923	ENSG00000198382	11	75526211	0.792523982859072
924	ENSG00000198417	16	56691605	0.212252828018059
925	ENSG00000198553	13	50589389	0.0315520643027163
926	ENSG00000198561	11	57520714	0.527704729381987
927	ENSG00000198650	16	71599562	0.687886458545242
928	ENSG00000198680	9	25676395	0.408721151282237
929	ENSG00000198924	10	115594487	0.865347072579916
930	ENSG00000198947	23	31137337	0.836356843590892
931	ENSG00000198964	10	52065359	0.182542295700525
932	ENSG00000204138	1	28696113	0.201661764656573
933	ENSG00000204217	2	203241658	0.799606296722586
934	ENSG00000204370	11	111957496	0.245653086400963
935	ENSG00000204472	6	31582960	0.174551507242875
936	ENSG00000204610	6	30130992	0.288060979677707
937	ENSG00000204616	6	30070673	0.756811807075239
938	ENSG00000204859	1	6640060	0.0868755243313017
939	ENSG00000204977	13	50570948	0.00265847558855832
940	ENSG00000205076	19	39261610	0.134285775060317
941	ENSG00000205364	16	56666144	0.433343657687389
942	ENSG00000206075	18	61143993	0.00494233157114944
943	ENSG00000211445	5	150400123	0.966944004506084
944	ENSG00000213341	10	101948054	0.420216049165298
945	ENSG00000213853	16	10622278	0.817016603402138
946	ENSG00000214548	14	101292444	0.0774502654625439
947	ENSG00000215218	5	6448735	0.463746748454666
948	ENSG00000215301	23	41192650	0.165099536265993
949	ENSG00000221829	9	35073831	0.51693837091768
950	ENSG00000221869	8	48649470	0.609624014550231
951	ENSG00000225921	6	13615820	0.152702374680654
952	ENSG00000231607	13	50601268	0.0644229913182625
953	ENSG00000233608	2	239756672	0.162603440433573
954	ENSG00000234741	1	173833037	0.168100446152524
955	ENSG00000239306	11	66384052	0.902063686941156
956	ENSG00000239672	17	49230896	0.0876632527841085
957	ENSG00000239697	17	7452207	0.227642182696145
958	ENSG00000240184	5	140855579	0.0534164954787368
959	ENSG00000241186	3	46653924	0.070796146086998
960	ENSG00000241697	9	103204559	0.00183036442897304
961	ENSG00000243709	1	226073981	0.301436103138543
962	ENSG00000243725	1	55181494	0.294033298736886
963	ENSG00000243989	3	52009065	0.280630563712119
964	ENSG00000245848	19	33790839	0.0183273561303853
965	ENSG00000253958	8	8559447	0.104213774278053
966	ENSG00000256870	12	101549270	0.0857779459219055
967	ENSG00000257923	7	101458958	0.532849171081198
968	ENSG00000259207	17	45331211	0.00320313334862224
969	ENSG00000261857	19	41277552	0.612090658934389
973	ENSG00000266173	17	61780191	0.746927492191861
